anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme
34944,Bungou Stray Dogs: Dead Apple,,文豪ストレイドッグス DEAD APPLE,,https://myanimelist.cdn-dena.com/images/anime/10/88828.jpg,Movie,Manga,1,Finished Airing,FALSE,"Mar 3, 2018","{'from': '2018-03-03', 'to': '2018-03-03'}",Unknown,None,7.91,549,672,2424,23983,81,,,,"{'Adaptation': [{'mal_id': 113032, 'type': 'manga', 'url': 'https://myanimelist.net/manga/113032/', 'title': ''}, {'mal_id': 113163, 'type': 'manga', 'url': 'https://myanimelist.net/manga/113163/Bungou_Stray_Dogs__Dead_Apple', 'title': 'Bungou Stray Dogs: Dead Apple'}], 'Other': [{'mal_id': 31478, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31478/Bungou_Stray_Dogs', 'title': 'Bungou Stray Dogs'}]}",,,Bones,"Action, Comedy, Mystery, Supernatural","['""Deadly Drive"" by GRANRODEO']","['""Bokura (僕ら)"" by Luck Life']"
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem,,コードギアス 反逆のルルーシュ R2 Special Edition Zero Requiem,,https://myanimelist.cdn-dena.com/images/anime/7/15968.jpg,OVA,Original,1,Finished Airing,FALSE,"Jul 24, 2009","{'from': '2009-07-24', 'to': '2009-07-24'}",1 hr. 56 min.,R - 17+ (violence & profanity),7.91,10813,673,2139,29458,101,,,,"{'Full story': [{'mal_id': 2904, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2904/Code_Geass__Hangyaku_no_Lelouch_R2', 'title': 'Code Geass: Hangyaku no Lelouch R2'}], 'Prequel': [{'mal_id': 4596, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4596/Code_Geass__Hangyaku_no_Lelouch_Special_Edition_Black_Rebellion', 'title': 'Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion'}]}",,,Sunrise,"Action, Mecha, Military, Super Power",[],['&#039;&#039;Continued Story&#039;&#039; by Hitomi']
6033,Dragon Ball Kai,Dragon Ball Z Kai,ドラゴンボール改,"Dragonball Kai, DBK, DB Kai, DBZ Kai",https://myanimelist.cdn-dena.com/images/anime/6/14065.jpg,TV,Manga,97,Finished Airing,FALSE,"Apr 5, 2009 to Mar 27, 2011","{'from': '2009-04-05', 'to': '2011-03-27'}",23 min. per ep.,PG-13 - Teens 13 or older,7.91,92032,674,498,160855,1698,"Dragon Ball Kai is an edited and condensed version of Dragon Ball Z produced and released in 2009 to coincide with the 20th anniversary of the original series. In addition to its new music tracks and re-recorded voice acting, Toei Animation updated the series&#039; visuals to take advantage of high-definition televisions. The series concluded after 98 episodes, whereas the original Dragon Ball Z took 194 episodes to reach the same point. Kai was continued in 2014 with what is considered its own series, Dragon Ball Kai (2014).",Spring 2009,Sundays at 09:00 (JST),"{'Adaptation': [{'mal_id': 42, 'type': 'manga', 'url': 'https://myanimelist.net/manga/42/Dragon_Ball', 'title': 'Dragon Ball'}], 'Prequel': [{'mal_id': 223, 'type': 'anime', 'url': 'https://myanimelist.net/anime/223/Dragon_Ball', 'title': 'Dragon Ball'}], 'Alternative version': [{'mal_id': 813, 'type': 'anime', 'url': 'https://myanimelist.net/anime/813/Dragon_Ball_Z', 'title': 'Dragon Ball Z'}], 'Sequel': [{'mal_id': 11359, 'type': 'anime', 'url': 'https://myanimelist.net/anime/11359/Dragon_Ball_Kai__Mirai_ni_Heiwa_wo_Goku_no_Tamashii_yo_Eien_ni', 'title': 'Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni'}]}",,Funimation,Toei Animation,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power","['""Dragon Soul"" by Tanimoto Takeyoshi']","['#1: ""Yeah! Break! Care! Break!"" by Tanimoto Takayoshi (eps 1-54)', '#2: ""Kokoro no Hane (心の羽根)"" by AKB48 (eps 55-97)']"
35222,Gakuen Babysitters,School Babysitters,学園ベビーシッターズ,,https://myanimelist.cdn-dena.com/images/anime/8/89978.jpg,TV,Manga,12,Finished Airing,FALSE,"Jan 7, 2018 to Mar 25, 2018","{'from': '2018-01-07', 'to': '2018-03-25'}",23 min. per ep.,PG-13 - Teens 13 or older,7.91,20271,675,1493,52214,371,,Winter 2018,Sundays at 23:00 (JST),"{'Adaptation': [{'mal_id': 16922, 'type': 'manga', 'url': 'https://myanimelist.net/manga/16922/Gakuen_Babysitters', 'title': 'Gakuen Babysitters'}]}","Bandai Visual, Lantis, Nihon Ad Systems, Hakusensha, Banpresto, Marui Group",,Brain&#039;s Base,"Comedy, School, Shoujo, Slice of Life","['""Endless happy world"" by Daisuke Ono']","['""Oshiete yo (おしえてョ)"" by Hyorotto Danshi (ひょろっと男子) (Koutarou Nishiyama & Yuuichirou Umehara)']"
27633,Gekkan Shoujo Nozaki-kun Specials,,月刊少女野崎くん ミニOVA,,https://myanimelist.cdn-dena.com/images/anime/9/66871.jpg,Special,4-koma manga,6,Finished Airing,FALSE,"Sep 24, 2014 to Feb 25, 2015","{'from': '2014-09-24', 'to': '2015-02-25'}",3 min. per ep.,PG-13 - Teens 13 or older,7.91,39921,676,1146,72090,69,,,,"{'Adaptation': [{'mal_id': 29211, 'type': 'manga', 'url': 'https://myanimelist.net/manga/29211/Gekkan_Shoujo_Nozaki-kun', 'title': 'Gekkan Shoujo Nozaki-kun'}], 'Parent story': [{'mal_id': 23289, 'type': 'anime', 'url': 'https://myanimelist.net/anime/23289/Gekkan_Shoujo_Nozaki-kun', 'title': 'Gekkan Shoujo Nozaki-kun'}]}",Media Factory,Sentai Filmworks,Doga Kobo,"Comedy, Romance, School",[],[]
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",GATE,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり　第2クール,"Gate: Thus the JSDF Fought There! Fire Dragon Arc, Gate: Jieitai Kanochi nite, Kaku Tatakaeri - Enryuu-hen",https://myanimelist.cdn-dena.com/images/anime/8/77382.jpg,TV,Novel,12,Finished Airing,FALSE,"Jan 9, 2016 to Mar 26, 2016","{'from': '2016-01-09', 'to': '2016-03-26'}",23 min. per ep.,R - 17+ (violence & profanity),7.91,152178,676,279,249386,1216,"The actual Japan Self Defense Force has used images from Gate: Jieitai Kanochi nite, Kaku Tatakaeri as part of its recruiting efforts.",Winter 2016,Saturdays at 01:05 (JST),"{'Adaptation': [{'mal_id': 67879, 'type': 'manga', 'url': 'https://myanimelist.net/manga/67879/Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri', 'title': 'Gate: Jieitai Kanochi nite, Kaku Tatakaeri'}], 'Prequel': [{'mal_id': 28907, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28907/Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri', 'title': 'Gate: Jieitai Kanochi nite, Kaku Tatakaeri'}]}","Genco, Warner Bros., KlockWorx, Showgate, Bandai Namco Games",Sentai Filmworks,A-1 Pictures,"Action, Military, Adventure, Fantasy","['""GATE II: Sekai wo Koete (GATE Ⅱ ～世界を超えて～)"" by Kishida Kyoudan & The Akeboshi Rockets']","['#1: ""Itsudatte Communication (いつだってコミュニケーション)"" by Tuka (Hisako Kanemoto), Lelei (Nao Touyama), Rory (Risa Taneda) (eps 1-11)', '#2: ""GATE: Sore wa Akatsuki no you ni (GATE～それは暁のように～)"" by Kishida Kyoudan & The Akeboshi Rockets (ep 12)']"
35075,Hoozuki no Reitetsu 2nd Season,Hozuki&#039;s Coolheadedness 2,鬼灯の冷徹 第弐期,Cool-headed Hoozuki,https://myanimelist.cdn-dena.com/images/anime/8/88280.jpg,TV,Manga,13,Finished Airing,FALSE,"Oct 8, 2017 to Dec 31, 2017","{'from': '2017-10-08', 'to': '2017-12-31'}",23 min. per ep.,PG-13 - Teens 13 or older,7.91,6600,678,2620,20890,35,,Fall 2017,Sundays at 01:00 (JST),"{'Adaptation': [{'mal_id': 36113, 'type': 'manga', 'url': 'https://myanimelist.net/manga/36113/Hoozuki_no_Reitetsu', 'title': 'Hoozuki no Reitetsu'}], 'Prequel': [{'mal_id': 20431, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20431/Hoozuki_no_Reitetsu', 'title': 'Hoozuki no Reitetsu'}], 'Sequel': [{'mal_id': 37029, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37029/Hoozuki_no_Reitetsu_2nd_Season__Sono_Ni', 'title': 'Hoozuki no Reitetsu 2nd Season: Sono Ni'}]}","Kodansha, King Records",Sentai Filmworks,Studio Deen,"Comedy, Demons, Supernatural, Fantasy, Seinen","['""Dai! Jigo Jigo Bushi (大！地獄地獄節)"" by Jigoku no Sata All Stars (Hiroki Yasumoto, Takashi Nagasako, Yumiko Kobayashi, Hiroki Gotou, Takashi Matsuyama, Satomi Sato, Yui Ogura, Atsumi Tanezaki x YOUR SONG IS GOOD)']","['""Riverside Lovers (リバーサイド・ラヴァーズ（奈落の恋）)"" by Sumire Uesaka']"
254,Jungle wa Itsumo Hare nochi Guu Deluxe,Haré+Guu Deluxe,ジャングルはいつもハレのちグゥ　デラックス,"Jungle wa Itsumo Haré nochi Guu Deluxe, Jungle wa Itsumo Hale Nochi Guu Deluxe, Hare+Guu Deluxe",https://myanimelist.cdn-dena.com/images/anime/3/10306.jpg,OVA,Manga,6,Finished Airing,FALSE,"Aug 25, 2002 to Jan 25, 2003","{'from': '2002-08-25', 'to': '2003-01-25'}",26 min. per ep.,PG-13 - Teens 13 or older,7.91,5527,679,3729,9670,25,,,,"{'Prequel': [{'mal_id': 253, 'type': 'anime', 'url': 'https://myanimelist.net/anime/253/Jungle_wa_Itsumo_Hare_nochi_Guu', 'title': 'Jungle wa Itsumo Hare nochi Guu'}], 'Sequel': [{'mal_id': 255, 'type': 'anime', 'url': 'https://myanimelist.net/anime/255/Jungle_wa_Itsumo_Hare_nochi_Guu_Final', 'title': 'Jungle wa Itsumo Hare nochi Guu Final'}]}",Bandai Visual,Funimation,Shin-Ei Animation,"Comedy, Slice of Life","['""Love Tropicana Deluxe (LOVE☆トロピカ~ナ デラックス)"" by Sister MAYO']","['""Fun Fun & Shout (ファンファン&シャウト)"" by Sister MAYO']"
35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai","Miss Kobayashi&#039;s Dragon Maid Episode 14: Valentine&#039;s, and Then Hot Springs! - Please Don&#039;t Get Your Hopes Up","小林さんちのメイドラゴン バレンタイン, そして温泉! (あまり期待しないでください)",Kobayashi-san Chi no Maid Dragon Episode 14,https://myanimelist.cdn-dena.com/images/anime/5/88486.jpg,Special,Manga,1,Finished Airing,FALSE,"Sep 20, 2017","{'from': '2017-09-20', 'to': '2017-09-20'}",23 min.,PG-13 - Teens 13 or older,7.91,29455,680,1498,51925,64,,,,"{'Adaptation': [{'mal_id': 80119, 'type': 'manga', 'url': 'https://myanimelist.net/manga/80119/Kobayashi-san_Chi_no_Maid_Dragon', 'title': 'Kobayashi-san Chi no Maid Dragon'}], 'Prequel': [{'mal_id': 33206, 'type': 'anime', 'url': 'https://myanimelist.net/anime/33206/Kobayashi-san_Chi_no_Maid_Dragon', 'title': 'Kobayashi-san Chi no Maid Dragon'}]}",,,Kyoto Animation,"Slice of Life, Comedy, Fantasy","['""Aozora no Rhapsody (青空のラプソディ)"" by fhána']","['""Ishukan Communication (イシュカン・コミュニケーション)"" by Chorogonzu (ちょろゴンず) [Tooru (Yuuki Kuwahara), Kanna (Maria Naganawa), Elma (Yuuki Takada) & Lucoa (Minami Takahashi)]']"
22673,Kuroko no Basket 2nd Season NG-shuu,,黒子のバスケNG集,Kuroko no Basket NG-shuu,https://myanimelist.cdn-dena.com/images/anime/13/59027.jpg,Special,Manga,9,Finished Airing,FALSE,"Jan 29, 2014 to Sep 24, 2014","{'from': '2014-01-29', 'to': '2014-09-24'}",2 min. per ep.,PG-13 - Teens 13 or older,7.91,13248,681,2120,29720,127,,,,"{'Other': [{'mal_id': 16894, 'type': 'anime', 'url': 'https://myanimelist.net/anime/16894/Kuroko_no_Basket_2nd_Season', 'title': 'Kuroko no Basket 2nd Season'}]}",,,Production I.G,"Comedy, Sports",[],[]
34914,New Game!!,New Game!!,NEW GAME!!,,https://myanimelist.cdn-dena.com/images/anime/4/86790.jpg,TV,4-koma manga,12,Finished Airing,FALSE,"Jul 11, 2017 to Sep 26, 2017","{'from': '2017-07-11', 'to': '2017-09-26'}",24 min. per ep.,PG-13 - Teens 13 or older,7.91,50956,682,774,111384,527,,Summer 2017,Tuesdays at 21:30 (JST),"{'Adaptation': [{'mal_id': 62509, 'type': 'manga', 'url': 'https://myanimelist.net/manga/62509/New_Game', 'title': 'New Game!'}], 'Prequel': [{'mal_id': 34277, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34277/New_Game__Watashi_Shain_Ryokou_tte_Hajimete_nano_de', 'title': 'New Game!: Watashi, Shain Ryokou tte Hajimete nano de...'}]}","Frontier Works, Media Factory, Movic, AT-X, Sony Music Communications, Houbunsha, MAGES., Lawson",Funimation,Doga Kobo,"Game, Slice of Life, Comedy","['""STEP by STEP UP↑↑↑↑"" by fourfolium [Aoba Suzukaze (Yuuki Takada), Hifumi Takimoto (Megumi Yamaguchi), Hajime Shinoda (Megumi Toda), Yun Iijima (Ayumi Takeo)]']","['#01: ""JUMPin&#039; JUMP UP!!!!"" by fourfolium [Aoba Suzukaze (Yuuki Takada), Hifumi Takimoto (Megumi Yamaguchi), Hajime Shinoda (Megumi Toda), Yun Iijima (Ayumi Takeo)] (eps 1-6)', '#02: ""Yumeiro Compass"" by fourfolium [Aoba Suzukaze (Yuuki Takada), Hifumi Takimoto (Megumi Yamaguchi), Hajime Shinoda (Megumi Toda), Yun Iijima (Ayumi Takeo)] (eps 7-12)']"
19613,New Initial D Movie: Legend 1 - Kakusei,Initial D Legend 1 Awakening,新劇場版　頭文字［イニシャル］D Legend1 -覚醒-,Shin Gekijouban Initial D: Legend 1 - Kakusei,https://myanimelist.cdn-dena.com/images/anime/7/75648.jpg,Movie,Manga,1,Finished Airing,FALSE,"Aug 24, 2014","{'from': '2014-08-24', 'to': '2014-08-24'}",1 hr. 2 min.,PG-13 - Teens 13 or older,7.91,5763,683,3353,12529,36,,,,"{'Adaptation': [{'mal_id': 375, 'type': 'manga', 'url': 'https://myanimelist.net/manga/375/Initial_D', 'title': 'Initial D'}], 'Full story': [{'mal_id': 185, 'type': 'anime', 'url': 'https://myanimelist.net/anime/185/Initial_D_First_Stage', 'title': 'Initial D First Stage'}], 'Sequel': [{'mal_id': 28881, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28881/New_Initial_D_Movie__Legend_2_-_Tousou', 'title': 'New Initial D Movie: Legend 2 - Tousou'}]}","Shochiku, Kodansha, Ultra Super Pictures, Avex Pictures, Sammy",Sentai Filmworks,"SANZIGEN, LIDENFILMS","Action, Cars, Seinen, Sports",[],"['""never fear"" by Ryuuichi Kawamura']"
8038,Nodame Cantabile Finale Special,,のだめカンタービレ フィナーレ,"Nodame Cantabile Third Season Special, Nodame Cantabile Season 3 Special, Nodame Cantabile Finale Episode 00, Mine to Kiyora no Saikai",https://myanimelist.cdn-dena.com/images/anime/8/19590.jpg,Special,Manga,1,Finished Airing,FALSE,"Apr 7, 2010","{'from': '2010-04-07', 'to': '2010-04-07'}",25 min.,PG-13 - Teens 13 or older,7.91,15369,684,2167,28736,33,,,,"{'Prequel': [{'mal_id': 4477, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4477/Nodame_Cantabile__Paris-hen', 'title': 'Nodame Cantabile: Paris-hen'}], 'Sequel': [{'mal_id': 5690, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5690/Nodame_Cantabile_Finale', 'title': 'Nodame Cantabile Finale'}]}",,,J.C.Staff,"Comedy, Josei, Music, Romance","['""Manazashi ☆ Daydream (まなざし☆デイドリーム)"" by Yuu Sakai (さかいゆう)']","['""Kaze to Oka no Ballad (風と丘のバラード)"" by Real Paradis with Nodame Orchestra']"
30240,Prison School,Prison School,監獄学園〈プリズンスクール〉,Kangoku Gakuen,https://myanimelist.cdn-dena.com/images/anime/10/74231.jpg,TV,Manga,12,Finished Airing,FALSE,"Jul 11, 2015 to Sep 26, 2015","{'from': '2015-07-11', 'to': '2015-09-26'}",24 min. per ep.,R+ - Mild Nudity,7.91,217055,684,133,382498,3527,"The Japanese cast has been universally praised for their work while in contrast the English dub has been heavily criticized for its casting, voice acting and writing.",Summer 2015,Saturdays at 01:05 (JST),"{'Adaptation': [{'mal_id': 25297, 'type': 'manga', 'url': 'https://myanimelist.net/manga/25297/Prison_School', 'title': 'Prison School'}], 'Sequel': [{'mal_id': 32485, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32485/Prison_School_OVA', 'title': 'Prison School OVA'}]}","Genco, Kodansha, Movic, Warner Bros., KlockWorx, Showgate",Funimation,J.C.Staff,"Comedy, Ecchi, Romance, School, Seinen","['""Ai no Prison (愛のプリズン)"" by Kangoku Danshi (監獄男子) (Hiroshi Kamiya, Katsuyuki Konishi, Kenichi Suzumura, Daisuke Namikawa, Kazuyuki Okitsu)']","['""Tsumibukaki Oretachi no Sanka (罪深き 俺たちの賛歌)"" by Kangoku Danshi (監獄男子) (Hiroshi Kamiya, Katsuyuki Konishi, Kenichi Suzumura, Daisuke Namikawa, Kazuyuki Okitsu)']"
1253,Saint Seiya: Meiou Hades Meikai-hen,Saint Seiya: The Hades Chapter - Inferno,聖闘士星矢 冥王ハーデス冥界編,,https://myanimelist.cdn-dena.com/images/anime/12/75732.jpg,OVA,Manga,12,Finished Airing,FALSE,"Dec 17, 2005 to Feb 6, 2007","{'from': '2005-12-17', 'to': '2007-02-06'}",25 min. per ep.,PG-13 - Teens 13 or older,7.91,17376,686,2232,27495,103,,,,"{'Adaptation': [{'mal_id': 1045, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1045/Saint_Seiya', 'title': 'Saint Seiya'}], 'Prequel': [{'mal_id': 1257, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1257/Saint_Seiya__Meiou_Hades_Juuni_Kyuu-hen', 'title': 'Saint Seiya: Meiou Hades Juuni Kyuu-hen'}], 'Sequel': [{'mal_id': 3515, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3515/Saint_Seiya__Meiou_Hades_Elysion-hen', 'title': 'Saint Seiya: Meiou Hades Elysion-hen'}]}",,,Toei Animation,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power","['""Megami no Senshi ~Pegasus Forever~"" by Marina del Ray']","['""Takusu mono he"" by Matsuzawa Yumi']"
7724,Shiki,Shiki,屍鬼,Corpse Demon,https://myanimelist.cdn-dena.com/images/anime/8/21343.jpg,TV,Novel,22,Finished Airing,FALSE,"Jul 9, 2010 to Dec 31, 2010","{'from': '2010-07-09', 'to': '2010-12-31'}",22 min. per ep.,R - 17+ (violence & profanity),7.91,149302,687,176,327807,5705,Early screening on the 27th of June with the regular airing starting on July 9th.,Summer 2010,Fridays at 01:15 (JST),"{'Adaptation': [{'mal_id': 3486, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3486/Shiki', 'title': 'Shiki'}, {'mal_id': 114260, 'type': 'manga', 'url': 'https://myanimelist.net/manga/114260/Shiki', 'title': 'Shiki'}], 'Side story': [{'mal_id': 10083, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10083/Shiki_Specials', 'title': 'Shiki Specials'}]}","Aniplex, Dentsu, Fuji TV, DAX Production, Shueisha",Funimation,Daume,"Mystery, Horror, Supernatural, Thriller, Vampire","['#1: ""Kuchizuke"" (くちづけ) by Buck-Tick (eps 1-11)', '#2: ""Calendula Requiem"" by kanon x kanon (eps 12-22)']","['#1: ""Walk no Yakusoku (walkの約束)"" by nangi (eps 1-11)', '#2: ""Gekka Reijin (月下麗人)"" by Buck-Tick (eps 12-22)']"
5485,Shin Mazinger Shougeki! Z-hen,Mazinger Edition Z: The Impact!,Ｚマジンガー; 真マジンガー 衝撃！Z編,"Shin Mazinger Shogeki! Z-hen, True Mazinger, Z Mazinger",https://myanimelist.cdn-dena.com/images/anime/2/13784.jpg,TV,Manga,26,Finished Airing,FALSE,"Apr 4, 2009 to Sep 26, 2009","{'from': '2009-04-04', 'to': '2009-09-26'}",23 min. per ep.,R - 17+ (violence & profanity),7.91,2996,688,3715,9755,122,,Spring 2009,Unknown,"{'Adaptation': [{'mal_id': 8773, 'type': 'manga', 'url': 'https://myanimelist.net/manga/8773/Mazinger_Z', 'title': 'Mazinger Z'}, {'mal_id': 15106, 'type': 'manga', 'url': 'https://myanimelist.net/manga/15106/Mazinger_Z___Relic_of_Terror', 'title': 'Mazinger Z : Relic of Terror'}], 'Alternative version': [{'mal_id': 2253, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2253/Mazinger_Z', 'title': 'Mazinger Z'}]}","Lantis, Dynamic Planning",Discotek Media,"Bee Media, Code","Action, Super Power, Drama, Mecha, Shounen","['#1: ""Kanjite Knight (感じてKnight)"" by ULTIMATE LAZY for MAZINGER (eps 1-15)', '#2: ""Shugojin - The Guardian (守護神 -The Guardian)"" by JAM Project (eps 16-26)']","['#1: ""Brand New World"" by Natsuko Aso (eps 1-13)', '#2: ""Tsuyokimono yo (強き者よ)"" by SKE48 (eps 14-26)']"
1172,Slayers Try,,スレイヤーズ TRY,,https://myanimelist.cdn-dena.com/images/anime/10/50875.jpg,TV,Light novel,26,Finished Airing,FALSE,"Apr 4, 1997 to Sep 26, 1997","{'from': '1997-04-04', 'to': '1997-09-26'}",23 min. per ep.,PG-13 - Teens 13 or older,7.91,21799,689,1836,38030,192,,Spring 1997,Fridays at 18:30 (JST),"{'Adaptation': [{'mal_id': 8876, 'type': 'manga', 'url': 'https://myanimelist.net/manga/8876/Slayers', 'title': 'Slayers'}], 'Prequel': [{'mal_id': 535, 'type': 'anime', 'url': 'https://myanimelist.net/anime/535/Slayers_Next', 'title': 'Slayers Next'}, {'mal_id': 866, 'type': 'anime', 'url': 'https://myanimelist.net/anime/866/Slayers_Premium', 'title': 'Slayers Premium'}], 'Sequel': [{'mal_id': 4028, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4028/Slayers_Revolution', 'title': 'Slayers Revolution'}]}","SoftX, E&amp;G Films",Funimation,J.C.Staff,"Adventure, Comedy, Demons, Magic, Fantasy, Shounen","['""Breeze"" by Megumi Hayashibara']","['#1: ""Don&#039;t be Discouraged"" by Megumi Hayashibara (eps 1-25)', '#2: ""Somewhere"" by Houko Kuwashima (ep 26)']"
11001,Toshokan Sensou: Kakumei no Tsubasa,,図書館戦争 革命のつばさ,"Library War the Movie, Gekijouban Toshokan Sensou, Library War: The Wings of Revolution",https://myanimelist.cdn-dena.com/images/anime/9/39273.jpg,Movie,Novel,1,Finished Airing,FALSE,"Jun 16, 2012","{'from': '2012-06-16', 'to': '2012-06-16'}",1 hr. 45 min.,PG-13 - Teens 13 or older,7.91,5226,690,3251,13460,30,,,,"{'Prequel': [{'mal_id': 3613, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3613/Toshokan_Sensou', 'title': 'Toshokan Sensou'}]}","Kadokawa Shoten, Dwango, Sony PCL, Jinnan Studio",,Production I.G,"Action, Comedy, Military, Romance",[],"['""Hatsukoi (初恋)"" by Base Ball Bear']"
2753,Ushiro no Shoumen Daare,Who&#039;s Left Behind?,うしろの正面だあれ,"Kayoko&#039;s Diary, Ushiro no Shomen Daare, Ushiro no Shomen Dare",https://myanimelist.cdn-dena.com/images/anime/11/3715.jpg,Movie,Novel,1,Finished Airing,FALSE,"Mar 9, 1991","{'from': '1991-03-09', 'to': '1991-03-09'}",1 hr. 30 min.,G - All Ages,7.91,1700,691,4662,5622,16,,,,[],"TV Tokyo, Nikkatsu",,Mushi Production,"Historical, Drama",[],"['""Ai ha itsumo (愛はいつも)"" by Emiko Shiratori']"
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,,宇宙戦艦ヤマト2199 星巡る方舟,"Uchuu Senkan Yamato 2199: Hoshi-Meguru Hakobune, Space Battleship Yamato 2199: Odyssey of the Celestial Ark",https://myanimelist.cdn-dena.com/images/anime/2/67623.jpg,Movie,Original,1,Finished Airing,FALSE,"Dec 6, 2014","{'from': '2014-12-06', 'to': '2014-12-06'}",1 hr. 51 min.,PG-13 - Teens 13 or older,7.91,2940,691,4105,7700,5,,,,"{'Parent story': [{'mal_id': 12029, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12029/Uchuu_Senkan_Yamato_2199', 'title': 'Uchuu Senkan Yamato 2199'}]}","Production I.G, Bandai Visual, OLM, AIC, Lantis, Shochiku, Bandai, Tohokushinsha Film Corporation, Bandai Namco Games, Voyager Entertainment",,Xebec,"Action, Military, Sci-Fi, Space, Drama","['""Uchuu Senkan Yamato 2199 (宇宙戦艦ヤマト2199)"" by Tarou Hakase']","['""Great Harmony: For Yamato 2199"" by Ayaka Hirahara, Akira Miyagawa']"
36904,Aggressive Retsuko (ONA),Aggretsuko,アグレッシブ烈子,,https://myanimelist.cdn-dena.com/images/anime/12/89288.jpg,ONA,Original,10,Finished Airing,FALSE,"Apr 20, 2018","{'from': '2018-04-20', 'to': '2018-04-20'}",15 min. per ep.,PG-13 - Teens 13 or older,7.9,6644,692,3267,13738,78,,,,"{'Alternative version': [{'mal_id': 32977, 'type': 'anime', 'url': 'https://myanimelist.net/anime/32977/Aggressive_Retsuko', 'title': 'Aggressive Retsuko'}]}",Sanrio,,Fanworks,"Slice of Life, Comedy",[],[]
